Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1752766484.6066535,4248,1752780885,402725720,ukd_base,-0.42214855551719666,0.7386239171028137,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766484.6243215,4249,1752780885,432748181,ukd_base,-0.41220787167549133,0.7307193279266357,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766484.6584995,4250,1752780885,452680489,ukd_base,-0.3931090533733368,0.741519570350647,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766484.6743145,4251,1752780885,484541211,ukd_base,-0.40769749879837036,0.7309315800666809,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766484.7743945,4252,1752780885,514528691,ukd_base,-0.39889705181121826,0.7259253859519958,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766484.7764108,4254,1752780885,564720717,ukd_base,-0.45314323902130127,0.7047344446182251,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766484.8543441,4255,1752780885,610728742,ukd_base,-0.4310932457447052,0.7328853011131287,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766484.8743935,4256,1752780885,644703576,ukd_base,-0.417425274848938,0.7319746613502502,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766484.926559,4257,1752780885,688575898,ukd_base,-0.41894039511680603,0.7276603579521179,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766484.9405458,4260,1752780885,778470856,ukd_base,-0.3951117992401123,0.7319871783256531,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766484.9963868,4261,1752780885,808545428,ukd_base,-0.4087221324443817,0.7323573231697083,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.0045488,4262,1752780885,834757570,ukd_base,-0.45984509587287903,0.7021855115890503,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.0544403,4263,1752780885,862522162,ukd_base,-0.4857218265533447,0.7067301273345947,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.0582664,4264,1752780885,892723880,ukd_base,-0.44700947403907776,0.7107111811637878,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.1004126,4265,1752780885,922727212,ukd_base,-0.42545461654663086,0.7323946952819824,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.108417,4266,1752780885,952473675,ukd_base,-0.4324285686016083,0.7083380222320557,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.174426,4267,1752780885,964722105,ukd_base,-0.4286932647228241,0.7281010150909424,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.180325,4268,1752780885,994748918,ukd_base,-0.42021533846855164,0.7231952548027039,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.2309468,4269,1752780886,28580475,ukd_base,-0.4406162202358246,0.7204942107200623,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.236389,4270,1752780886,64715365,ukd_base,-0.4145975112915039,0.7462756037712097,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.316446,4271,1752780886,92661881,ukd_base,-0.41515645384788513,0.7427685856819153,0.0,0.0,0.0,0.9999999951564407,9.84231616200373e-05
1752766485.324317,4272,1752780886,126732880,ukd_base,-0.40917500853538513,0.7452045679092407,0.0,0.0,0.0,0.9999999259325065,0.00038488307506702896
1752766485.3848472,4273,1752780886,154752544,ukd_base,-0.40658456087112427,0.7547227144241333,0.0,0.0,0.0,0.9999998970391104,0.0004537860383557503
1752766485.390483,4275,1752780886,208721870,ukd_base,-0.4076748788356781,0.7442198991775513,0.0,0.0,0.0,0.9999999409978776,0.00034351745433926326
1752766485.4504087,4276,1752780886,244569521,ukd_base,-0.43378669023513794,0.7276478409767151,0.0,0.0,0.0,0.9999999470581854,0.0003253976433412503
1752766485.456315,4277,1752780886,280482431,ukd_base,-0.38529086112976074,0.7321011424064636,0.0,0.0,0.0,0.9999999751096078,0.00022311607679791174
1752766485.514345,4278,1752780886,312548152,ukd_base,-0.4311591684818268,0.7241358757019043,0.0,0.0,0.0,-0.9999999949309494,0.00010068813811027721
1752766485.5154598,4279,1752780886,344751668,ukd_base,-0.41368943452835083,0.7361566424369812,0.0,0.0,0.0,-0.9999998976333012,0.0004524747363053148
1752766485.5585685,4280,1752780886,376753148,ukd_base,-0.4300224781036377,0.7293378114700317,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.5725236,4281,1752780886,392706084,ukd_base,-0.44253331422805786,0.7300117015838623,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.6282494,4282,1752780886,414747947,ukd_base,-0.427632212638855,0.7236623167991638,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.6362624,4284,1752780886,468435962,ukd_base,-0.44523534178733826,0.723502516746521,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.7223082,4285,1752780886,492488215,ukd_base,-0.43060579895973206,0.6974467039108276,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
1752766485.740687,4287,1752780886,542648945,ukd_base,-0.4261738359928131,0.7394907474517822,0.0,0.0,0.0,0.9999999999999971,7.549789954891874e-08
