Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1753093820.9041958,7638,1753108220,860288941,ukd_base,-1.6658320426940918,0.5104766488075256,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093820.9602444,7639,1753108220,886315788,ukd_base,-1.6705358028411865,0.5217679738998413,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093820.9660501,7641,1753108220,926290570,ukd_base,-1.6619621515274048,0.490951806306839,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.0159755,7642,1753108220,956176532,ukd_base,-1.6649507284164429,0.49350476264953613,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.0172925,7643,1753108220,978265673,ukd_base,-1.6443442106246948,0.4973391592502594,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.0660493,7644,1753108221,114446,ukd_base,-1.6405632495880127,0.5016164183616638,0.0,0.0,0.0,0.9999999936057892,0.00011308590415265783
1753093821.1001873,7645,1753108221,32113482,ukd_base,-1.637910008430481,0.5148215889930725,0.0,0.0,0.0,0.9999986240708952,0.0016588720011681622
1753093821.101447,7646,1753108221,66301129,ukd_base,-1.6249783039093018,0.5209156274795532,0.0,0.0,0.0,0.9999934603707711,0.003616519831414712
1753093821.1741126,7647,1753108221,106120060,ukd_base,-1.6173774003982544,0.4868106245994568,0.0,0.0,0.0,0.9999842569401107,0.005611227310906857
1753093821.1919975,7648,1753108221,130294368,ukd_base,-1.6144838333129883,0.4979667663574219,0.0,0.0,0.0,0.9999528267735482,0.009713095674927915
1753093821.248131,7649,1753108221,160136183,ukd_base,-1.6173197031021118,0.4853382706642151,0.0,0.0,0.0,0.9998927840332549,0.014643102069801907
1753093821.2601497,7651,1753108221,210249598,ukd_base,-1.6227918863296509,0.5153295993804932,0.0,0.0,0.0,0.9997948083926572,0.020256878118058295
1753093821.3241613,7652,1753108221,242038025,ukd_base,-1.5875062942504883,0.5552210211753845,0.0,0.0,0.0,0.999767277933111,0.021572899068447237
1753093821.3254375,7653,1753108221,266314740,ukd_base,-1.580295205116272,0.5068305134773254,0.0,0.0,0.0,0.9998009699065253,0.019950452976589653
1753093821.3701766,7654,1753108221,300213111,ukd_base,-1.5752753019332886,0.519080638885498,0.0,0.0,0.0,0.9998576248441893,0.01687394562443894
1753093821.3822663,7655,1753108221,336155817,ukd_base,-1.5768076181411743,0.5138154029846191,0.0,0.0,0.0,0.9999112831651307,0.013320127591804858
1753093821.456181,7656,1753108221,368260649,ukd_base,-1.5696974992752075,0.5530773997306824,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.4741879,7658,1753108221,416204935,ukd_base,-1.5257691144943237,0.5733519196510315,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.506207,7659,1753108221,440172375,ukd_base,-1.541569709777832,0.5565478801727295,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.5319257,7661,1753108221,486146697,ukd_base,-1.5168430805206299,0.5557933449745178,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.6060724,7662,1753108221,516153658,ukd_base,-1.4702383279800415,0.5062720775604248,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.6073973,7663,1753108221,540320966,ukd_base,-1.4548768997192383,0.5272670984268188,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.6500165,7664,1753108221,566193315,ukd_base,-1.4458684921264648,0.5576003193855286,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.6514013,7665,1753108221,614258415,ukd_base,-1.412007451057434,0.5706086158752441,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.6841505,7666,1753108221,634331481,ukd_base,-1.3949956893920898,0.5936564207077026,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.7401261,7667,1753108221,676115710,ukd_base,-1.3571593761444092,0.5738618969917297,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.7461567,7668,1753108221,710078525,ukd_base,-1.3153733015060425,0.5587139129638672,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.8061233,7669,1753108221,730145517,ukd_base,-1.268627643585205,0.552372932434082,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.826273,7671,1753108221,780168841,ukd_base,-1.24778151512146,0.5126222372055054,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.8663042,7672,1753108221,808287152,ukd_base,-1.2125568389892578,0.511171281337738,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.880036,7673,1753108221,840109115,ukd_base,-1.1637487411499023,0.564400315284729,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.924157,7674,1753108221,856162735,ukd_base,-1.1358400583267212,0.597423255443573,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.9259045,7675,1753108221,894110923,ukd_base,-1.0987848043441772,0.6207728385925293,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.9818988,7676,1753108221,916261897,ukd_base,-1.0740739107131958,0.6264491081237793,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093821.992076,7678,1753108221,962136701,ukd_base,-1.033084511756897,0.5942226648330688,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.030137,7679,1753108221,990094736,ukd_base,-1.0104354619979858,0.5684855580329895,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.0423014,7680,1753108222,10285893,ukd_base,-0.9862484931945801,0.5867003202438354,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.0801673,7681,1753108222,44163080,ukd_base,-0.9578229784965515,0.5691357254981995,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.0815244,7682,1753108222,60224051,ukd_base,-0.941739022731781,0.5643844604492188,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.1501133,7683,1753108222,84312897,ukd_base,-0.9381296634674072,0.565783679485321,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.1516094,7684,1753108222,106266391,ukd_base,-0.9005310535430908,0.5827018022537231,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.1941557,7685,1753108222,136328278,ukd_base,-0.8614619374275208,0.5665770769119263,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.195678,7686,1753108222,168295722,ukd_base,-0.828155517578125,0.5609073042869568,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.2240326,7687,1753108222,196251089,ukd_base,-0.8066966533660889,0.5809473991394043,0.0,0.0,0.0,-0.9999958516209702,0.0028804063690131233
1753093822.2541192,7688,1753108222,234262647,ukd_base,-0.7555544972419739,0.5734267234802246,0.0,0.0,0.0,-0.9999633091695465,0.00856623106681428
1753093822.328172,7689,1753108222,258258364,ukd_base,-0.7037253975868225,0.5891321301460266,0.0,0.0,0.0,-0.9999452687679873,0.01046228791984261
1753093822.3360124,7690,1753108222,286077493,ukd_base,-0.6751986145973206,0.5850517153739929,0.0,0.0,0.0,-0.9999940840990345,0.0034397335555407193
1753093822.3741317,7691,1753108222,304214279,ukd_base,-0.6581109762191772,0.5937759876251221,0.0,0.0,0.0,0.999997833990863,0.002081348981425033
1753093822.3841424,7692,1753108222,336106965,ukd_base,-0.6456589102745056,0.6012094020843506,0.0,0.0,0.0,0.9998661840227232,0.016358913406389747
1753093822.444209,7693,1753108222,362314162,ukd_base,-0.5982117056846619,0.6045492887496948,0.0,0.0,0.0,0.9997267003102238,0.023377867456890515
1753093822.4560328,7695,1753108222,420147585,ukd_base,-0.5611900091171265,0.5660890340805054,0.0,0.0,0.0,0.9996225936963448,0.02747126083368814
1753093822.494309,7696,1753108222,436307352,ukd_base,-0.5538839101791382,0.5660784244537354,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.5360796,7697,1753108222,480073471,ukd_base,-0.5304581522941589,0.5794382095336914,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.553969,7699,1753108222,526163366,ukd_base,-0.4898696541786194,0.5878471732139587,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093822.58828,7700,1753108222,546115692,ukd_base,-0.46530961990356445,0.5864747166633606,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
