Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1753093681.5853436,2036,1753108081,482102330,ukd_base,-1.7231673002243042,0.5498315691947937,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.586655,2037,1753108081,526295352,ukd_base,-1.7325053215026855,0.5137926340103149,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.6315653,2038,1753108081,566262412,ukd_base,-1.720341444015503,0.5643095374107361,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.701274,2039,1753108081,600323245,ukd_base,-1.708009958267212,0.5842122435569763,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.7028449,2041,1753108081,666159894,ukd_base,-1.6935176849365234,0.5986323952674866,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.7473376,2042,1753108081,696246317,ukd_base,-1.6933910846710205,0.5921602845191956,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.7915282,2043,1753108081,724328258,ukd_base,-1.6811840534210205,0.5900740623474121,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8112354,2044,1753108081,762100744,ukd_base,-1.6850230693817139,0.5902844071388245,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8673918,2045,1753108081,780305197,ukd_base,-1.694745659828186,0.5755081176757812,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8689592,2046,1753108081,826230593,ukd_base,-1.7173197269439697,0.5566738843917847,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8727345,2047,1753108081,870154674,ukd_base,-1.7007105350494385,0.5600939393043518,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8745048,2048,1753108081,889052565,ukd_base,-1.7138124704360962,0.5384072065353394,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.8816352,2049,1753108081,899129366,ukd_base,-1.711666464805603,0.5487442016601562,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.9210162,2050,1753108081,920124257,ukd_base,-1.7041767835617065,0.5451039671897888,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.92227,2051,1753108081,936315561,ukd_base,-1.701393723487854,0.534791111946106,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.9315526,2052,1753108081,949127023,ukd_base,-1.6935133934020996,0.5263524055480957,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.941477,2053,1753108081,959124048,ukd_base,-1.7069758176803589,0.5401438474655151,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.9615445,2054,1753108081,979132003,ukd_base,-1.7054336071014404,0.5346575975418091,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.971726,2055,1753108081,989129379,ukd_base,-1.703838586807251,0.5222979784011841,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093681.9814403,2056,1753108081,999127236,ukd_base,-1.708674669265747,0.493328332901001,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093682.0016127,2057,1753108082,19127747,ukd_base,-1.6975151300430298,0.49037861824035645,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093682.021474,2058,1753108082,39129462,ukd_base,-1.677545428276062,0.5082510709762573,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093682.0314987,2059,1753108082,49129005,ukd_base,-1.6619586944580078,0.5050160884857178,0.0,0.0,0.0,-0.9999998244448214,0.0005925456322921112
1753093682.051481,2060,1753108082,69131257,ukd_base,-1.6227967739105225,0.587577223777771,0.0,0.0,0.0,-0.9999996941688537,0.0007820883576236711
1753093682.0615373,2061,1753108082,79134651,ukd_base,-1.61891508102417,0.5842877626419067,0.0,0.0,0.0,-0.9999997859483282,0.0006542960322698459
1753093682.0816197,2062,1753108082,99127681,ukd_base,-1.6259779930114746,0.5724018216133118,0.0,0.0,0.0,-0.9999999063398227,0.00043280520545668023
1753093682.0914013,2063,1753108082,109127001,ukd_base,-1.6294023990631104,0.5773097276687622,0.0,0.0,0.0,-0.9999999021140575,0.00044246115698558843
1753093682.1014798,2064,1753108082,119124951,ukd_base,-1.6329325437545776,0.5775389075279236,0.0,0.0,0.0,-0.9999995492645213,0.0009494581372304558
1753093682.12199,2065,1753108082,139126981,ukd_base,-1.6411681175231934,0.5517701506614685,0.0,0.0,0.0,-0.9999982446473369,0.0018736868054413669
1753093682.1320355,2066,1753108082,149134394,ukd_base,-1.6303399801254272,0.5727148056030273,0.0,0.0,0.0,-0.9999960272446842,0.0028187754165534995
1753093682.1515024,2067,1753108082,169126534,ukd_base,-1.6098573207855225,0.5958972573280334,0.0,0.0,0.0,-0.9999929489168282,0.0037552785017534655
1753093682.3573718,2068,1753108082,184228996,ukd_base,-1.623380422592163,0.579236626625061,0.0,0.0,0.0,-0.9999926123798991,0.003843850364511562
1753093682.3755052,2077,1753108082,316190069,ukd_base,-1.5084019899368286,0.5426703095436096,0.0,0.0,0.0,0.9999998945904239,0.0004591504558266552
1753093682.4553633,2078,1753108082,334238005,ukd_base,-1.5110552310943604,0.5141573548316956,0.0,0.0,0.0,-0.9999959763430175,0.0028367759473060332
1753093682.467416,2082,1753108082,430118411,ukd_base,-1.442571759223938,0.6268067955970764,0.0,0.0,0.0,-0.9994751090145165,0.032396087115889365
1753093682.5172186,2083,1753108082,460195371,ukd_base,-1.3723605871200562,0.6502169370651245,0.0,0.0,0.0,-0.9987759535068962,0.0494630639608008
1753093682.5411916,2085,1753108082,504266358,ukd_base,-1.2777705192565918,0.6824567317962646,0.0,0.0,0.0,-0.9973529149184093,0.07271288127802554
