Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1753093778.1244466,5926,1753108178,62012337,ukd_base,-0.4330291152000427,0.5389581918716431,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.1565423,5927,1753108178,84274662,ukd_base,-0.4243510067462921,0.5414906740188599,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.1577978,5928,1753108178,114220901,ukd_base,-0.45164600014686584,0.5310022234916687,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.2222543,5929,1753108178,146244456,ukd_base,-0.41990625858306885,0.5567905902862549,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.2265334,5930,1753108178,174299323,ukd_base,-0.41022175550460815,0.554459810256958,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.266538,5931,1753108178,202159932,ukd_base,-0.3975365161895752,0.5564441084861755,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.2765124,5932,1753108178,234284134,ukd_base,-0.40102624893188477,0.5515018105506897,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.3244824,5933,1753108178,262140317,ukd_base,-0.39080309867858887,0.5649261474609375,0.0,0.0,0.0,-0.9999997667380801,0.000683025464628026
1753093778.3284595,5934,1753108178,292155408,ukd_base,-0.3822561800479889,0.5417024493217468,0.0,0.0,0.0,-0.9999935540178566,0.0035905323750237794
1753093778.3609147,5935,1753108178,310301435,ukd_base,-0.3711160123348236,0.5519288778305054,0.0,0.0,0.0,-0.9999843591170768,0.0055929885758112825
1753093778.376816,5936,1753108178,334285560,ukd_base,-0.33553391695022583,0.5593821406364441,0.0,0.0,0.0,-0.999945947622104,0.010397203187993507
1753093778.430431,5937,1753108178,360289908,ukd_base,-0.32272690534591675,0.5591573119163513,0.0,0.0,0.0,-0.9999169689231594,0.012886243033614768
1753093778.4316585,5938,1753108178,394188538,ukd_base,-0.2684125006198883,0.5791803598403931,0.0,0.0,0.0,-0.9998279294591118,0.01855024187188093
1753093778.4848194,5939,1753108178,410278491,ukd_base,-0.2547832727432251,0.5825697183609009,0.0,0.0,0.0,-0.9998171649223881,0.01912162980915086
1753093778.4864936,5940,1753108178,444262528,ukd_base,-0.25611814856529236,0.5842971205711365,0.0,0.0,0.0,-0.9999055386201794,0.013744592998301306
1753093778.5290082,5941,1753108178,486296496,ukd_base,-0.23964157700538635,0.5865675806999207,0.0,0.0,0.0,0.9999992389028853,0.001233772122453688
1753093778.572394,5942,1753108178,510279435,ukd_base,-0.25603920221328735,0.5685500502586365,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.5828338,5943,1753108178,534260523,ukd_base,-0.21031787991523743,0.5914546847343445,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.6248384,5944,1753108178,560305759,ukd_base,-0.22041325271129608,0.5890002846717834,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.6369166,5945,1753108178,594276537,ukd_base,-0.2066260278224945,0.5955290198326111,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.6907547,5946,1753108178,630173818,ukd_base,-0.16357508301734924,0.6129227876663208,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.6963842,5947,1753108178,650296476,ukd_base,-0.115779347717762,0.6171776652336121,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.7584703,5948,1753108178,676226009,ukd_base,-0.10411769896745682,0.6306554675102234,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.7703812,5949,1753108178,706278785,ukd_base,-0.07211404293775558,0.6358278393745422,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.8223345,5950,1753108178,744142270,ukd_base,-0.046387359499931335,0.6418790817260742,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.8404105,5951,1753108178,786003887,ukd_base,0.006992286071181297,0.6579515337944031,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.9007313,5952,1753108178,806119249,ukd_base,0.029380906373262405,0.6489273309707642,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.9064775,5954,1753108178,858315295,ukd_base,0.05132829397916794,0.6501741409301758,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.9491463,5955,1753108178,878316213,ukd_base,0.059434276074171066,0.6458088159561157,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093778.9605358,5956,1753108178,910193399,ukd_base,0.09083785861730576,0.6665220856666565,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093779.0264325,5957,1753108178,940148175,ukd_base,0.11404240131378174,0.6454169750213623,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093779.0277576,5959,1753108178,984244402,ukd_base,0.13699232041835785,0.6316219568252563,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093779.0763924,5960,1753108179,6306506,ukd_base,0.13915406167507172,0.62921142578125,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
1753093779.077927,5961,1753108179,40307303,ukd_base,0.15562842786312103,0.6106550097465515,0.0,0.0,0.0,-0.9999999999999971,7.549789954891874e-08
